Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
528420.0,176840.0,-0.152235,51.475899,1,2,1,1,2005-01-08,7,11:40:00,10,E09000032,6,0,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,E01004566
513340.0,178040.0,-0.368892,51.489904,1,2,2,1,2005-01-19,4,19:19:00,25,E09000018,1,4,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01002626
521280.0,172110.0,-0.256614,51.434962,1,2,2,1,2005-01-21,6,06:20:00,23,E09000021,3,3,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002955
528690.0,176860.0,-0.148342,51.476017,1,2,2,1,2005-01-30,1,11:40:00,10,E09000032,3,3216,6,30,6,2,3,3205,0,5,1,1,1,0,0,1,1,E01004561
526350.0,174870.0,-0.182729,51.45866,1,2,2,3,2005-01-17,2,15:25:00,10,E09000032,3,214,6,30,6,2,3,3036,0,5,1,2,2,0,0,1,1,E01004510
530350.0,173510.0,-0.125686,51.445531,1,2,2,2,2005-01-22,7,13:00:00,9,E09000022,3,205,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003137
526130.0,170620.0,-0.187407,51.420513,1,2,2,1,2005-01-16,1,04:24:00,22,E09000024,6,0,6,30,3,4,3,218,0,0,4,2,2,0,0,1,1,E01003459
518510.0,167050.0,-0.298136,51.390069,1,2,1,1,2005-01-12,4,14:55:00,23,E09000021,6,0,6,30,3,4,3,240,0,1,1,1,1,0,0,1,1,E01002999
504600.0,177910.0,-0.49477,51.490418,1,2,1,1,2005-01-02,1,19:25:00,26,E09000017,1,25,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01002444
518980.0,178070.0,-0.287683,51.489016,1,1,2,1,2005-01-27,5,18:59:00,25,E09000018,3,315,3,30,7,2,3,205,0,5,4,2,2,0,0,1,1,E01002566
526400.0,175510.0,-0.181781,51.4644,1,2,2,1,2005-01-25,3,07:10:00,10,E09000032,6,0,6,30,3,4,3,3205,0,0,4,1,2,0,0,1,1,E01004578
514770.0,169160.0,-0.351182,51.409802,1,2,3,1,2005-01-27,5,17:10:00,24,E09000027,3,308,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01003823
529920.0,165150.0,-0.134931,51.370499,1,2,2,1,2005-01-31,2,21:30:00,21,E09000029,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004077
516170.0,173540.0,-0.329626,51.448885,1,2,1,1,2005-01-31,2,17:20:00,24,E09000027,3,310,6,30,3,4,5,0,0,5,1,1,1,0,0,1,1,E01003897
525730.0,175080.0,-0.191574,51.460685,1,2,1,1,2005-02-15,3,12:00:00,10,E09000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004509
531050.0,175480.0,-0.11489,51.463074,1,2,1,1,2005-02-07,2,23:09:00,9,E09000022,3,23,3,30,3,2,4,223,0,5,4,1,1,0,0,1,1,E01003055
528890.0,174420.0,-0.146353,51.454043,1,2,2,1,2005-02-18,6,07:37:00,9,E09000022,3,24,3,30,3,2,3,205,0,5,1,1,1,0,0,1,1,E01003030
519920.0,168680.0,-0.27733,51.404424,1,2,1,1,2005-02-15,3,10:11:00,23,E09000021,3,2043,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002973
518910.0,177090.0,-0.289021,51.480223,1,2,1,1,2005-02-03,5,11:30:00,24,E09000027,3,307,6,30,3,2,4,353,0,5,1,1,1,0,0,1,1,E01003847
527850.0,164800.0,-0.164778,51.367822,1,2,1,1,2005-02-19,7,11:58:00,21,E09000029,4,277,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004099
530500.0,178940.0,-0.121526,51.494295,1,2,2,2,2005-02-17,5,22:10:00,9,E09000022,3,3203,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
530500.0,176500.0,-0.122427,51.472368,1,2,1,1,2005-02-19,7,17:06:00,9,E09000022,3,203,6,30,6,2,3,3,0,5,1,1,1,0,0,1,1,E01003126
523470.0,179140.0,-0.222671,51.497671,1,2,1,1,2005-02-27,1,18:30:00,11,E09000013,3,219,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01001856
516290.0,176400.0,-0.32696,51.474565,1,1,2,1,2005-02-26,7,17:50:00,25,E09000018,3,310,6,30,8,4,6,0,0,1,4,2,2,0,0,1,1,E01002681
523240.0,178590.0,-0.226174,51.492778,1,2,2,1,2005-03-05,7,17:31:00,11,E09000013,3,315,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01001898
531340.0,177880.0,-0.109826,51.484575,1,2,1,1,2005-03-06,1,03:20:00,9,E09000022,3,3,6,30,3,2,3,23,0,5,4,1,1,0,0,1,1,E01003107
531190.0,176300.0,-0.112572,51.470411,1,2,2,3,2005-03-05,7,03:58:00,9,E09000022,3,23,6,30,3,2,3,23,0,5,4,1,1,0,0,1,1,E01003059
523900.0,174770.0,-0.218011,51.458302,1,2,2,1,2005-03-08,3,05:47:00,10,E09000032,6,0,6,30,3,4,3,219,0,0,4,1,1,0,0,1,1,E01004500
524850.0,173290.0,-0.204866,51.444792,1,2,2,1,2005-03-08,3,18:35:00,10,E09000032,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004596
529050.0,162770.0,-0.148285,51.349307,1,2,2,2,2005-03-07,2,22:39:00,21,E09000029,3,237,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004181
522160.0,180460.0,-0.241076,51.509818,1,1,2,9,2005-02-16,4,23:12:00,11,E09000013,6,0,6,30,2,4,6,0,0,0,4,1,1,0,0,1,1,E01001954
517790.0,171740.0,-0.306922,51.432372,1,2,2,3,2005-03-18,6,16:20:00,24,E09000027,3,307,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01003817
527610.0,169430.0,-0.166561,51.409487,1,2,2,1,2005-03-18,6,08:55:00,22,E09000024,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003405
527920.0,170180.0,-0.161836,51.416158,1,2,2,4,2005-03-09,4,21:17:00,22,E09000024,3,217,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003392
510460.0,177540.0,-0.410514,51.485979,1,1,1,2,2005-03-20,1,11:58:00,25,E09000018,3,312,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002583
525910.0,175190.0,-0.188945,51.461634,1,1,2,1,2005-02-14,2,18:28:00,10,E09000032,3,3205,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004509
514320.0,169400.0,-0.357572,51.41205,1,2,1,2,2005-03-24,5,02:35:00,24,E09000027,3,308,6,40,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01003823
521490.0,167560.0,-0.255153,51.394024,1,1,1,1,2005-03-27,1,05:40:00,23,E09000021,3,3,7,30,5,4,3,2043,0,0,4,1,1,0,0,1,1,E01002981
523870.0,177120.0,-0.217619,51.479429,1,2,2,2,2005-03-29,3,18:30:00,11,E09000013,3,219,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01001918
518810.0,166460.0,-0.294023,51.384704,1,1,2,1,2005-03-29,3,20:00:00,23,E09000021,3,240,6,30,3,4,6,0,0,8,4,2,2,0,0,1,1,E01002996
531090.0,175660.0,-0.114248,51.464682,1,2,1,1,2005-03-28,2,23:50:00,9,E09000022,3,23,6,30,7,2,3,23,0,5,4,1,1,0,0,1,1,E01003061
530320.0,177480.0,-0.124656,51.481216,1,2,1,1,2005-03-28,2,17:00:00,9,E09000022,3,203,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01003103
512480.0,178000.0,-0.381287,51.489716,1,1,2,1,2005-02-16,4,17:15:00,25,E09000018,5,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002625
517500.0,178120.0,-0.308974,51.489775,1,2,2,1,2005-03-31,5,16:45:00,25,E09000018,3,4,3,40,6,2,4,452,0,5,1,1,1,0,0,1,1,E01002684
527610.0,165060.0,-0.168131,51.370213,1,2,2,1,2005-03-31,5,23:01:00,21,E09000029,4,278,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004165
517750.0,174550.0,-0.306563,51.457636,1,2,1,1,2005-01-15,7,13:20:00,24,E09000027,3,305,6,30,0,-1,-1,0,0,0,1,1,1,0,7,1,1,
523730.0,177560.0,-0.21948,51.483414,1,2,3,2,2005-04-06,4,06:34:00,11,E09000013,3,219,6,30,6,2,3,3218,0,5,1,1,1,0,0,1,1,E01001887
519210.0,169730.0,-0.28718,51.41401,1,2,1,1,2005-04-14,5,16:26:00,23,E09000021,3,308,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002935
528800.0,174250.0,-0.147709,51.452536,1,2,2,1,2005-03-16,4,20:00:00,9,E09000022,3,24,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01004476
527800.0,175160.0,-0.161764,51.460941,1,2,2,1,2005-04-18,2,17:35:00,10,E09000032,3,3,6,30,3,2,3,205,0,5,1,1,1,0,0,1,1,E01004554
524480.0,177240.0,-0.208797,51.480374,1,2,2,1,2005-04-20,4,13:34:00,11,E09000013,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01001902
530350.0,178030.0,-0.124021,51.486152,1,2,1,1,2005-04-22,6,19:27:00,9,E09000022,3,202,3,30,7,2,3,3036,0,5,1,1,1,0,0,1,1,E01003103
512070.0,175000.0,-0.388141,51.462833,1,2,1,2,2005-04-24,1,17:42:00,25,E09000018,3,315,6,30,3,4,6,0,0,0,1,1,1,4,0,1,1,E01002665
525500.0,174830.0,-0.194972,51.458489,1,2,2,1,2005-05-01,1,03:08:00,10,E09000032,3,217,2,30,3,2,3,217,0,5,4,1,2,0,0,1,1,E01004509
518170.0,166120.0,-0.303329,51.381782,1,2,1,1,2005-04-20,4,15:20:00,23,E09000021,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002994
512890.0,176020.0,-0.376016,51.471838,1,2,1,1,2005-05-01,1,15:05:00,25,E09000018,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002662
525790.0,163860.0,-0.194687,51.359834,1,2,1,2,2005-04-01,6,00:13:00,21,E09000029,3,232,2,30,3,4,3,232,0,4,4,1,1,0,0,1,1,E01004156
515920.0,170000.0,-0.33438,51.417119,1,2,2,1,2005-05-02,2,15:55:00,24,E09000027,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003889
526740.0,175480.0,-0.1769,51.464055,1,2,1,1,2005-05-01,1,23:15:00,10,E09000032,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004537
521620.0,167620.0,-0.253265,51.394535,1,2,3,3,2005-04-30,7,22:32:00,23,E09000021,3,3,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002982
523600.0,171370.0,-0.223513,51.42781,1,2,2,2,2005-05-04,4,23:48:00,22,E09000024,3,219,3,30,6,4,3,219,0,0,4,1,1,0,0,1,1,E01003460
530180.0,172080.0,-0.128657,51.432719,1,2,2,1,2005-05-08,1,06:30:00,9,E09000022,3,23,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003153
527100.0,173720.0,-0.172352,51.448157,1,2,2,2,2005-05-11,4,12:52:00,10,E09000032,3,214,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004619
526060.0,169110.0,-0.18895,51.406958,1,2,1,2,2005-05-15,1,13:14:00,22,E09000024,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003356
513040.0,174160.0,-0.374452,51.45509,1,2,2,2,2005-05-14,7,16:29:00,24,E09000027,3,314,3,30,5,4,6,0,0,0,1,1,1,0,0,1,1,E01003840
526670.0,175680.0,-0.177835,51.465868,1,2,1,1,2005-05-20,6,18:02:00,10,E09000032,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004537
525970.0,168500.0,-0.190459,51.401495,1,2,2,1,2005-05-22,1,19:48:00,22,E09000024,3,297,6,30,3,2,4,286,0,5,1,1,1,0,0,1,1,E01003439
524010.0,174000.0,-0.216698,51.451358,1,2,3,1,2005-05-25,4,13:35:00,10,E09000032,3,3,3,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004628
523760.0,178390.0,-0.218758,51.490867,1,2,2,1,2005-05-14,7,18:25:00,11,E09000013,3,4,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01001900
531300.0,177490.0,-0.110547,51.481079,1,2,1,1,2005-06-07,3,06:29:00,9,E09000022,3,202,6,30,3,2,3,23,0,5,1,1,1,0,0,1,1,E01003183
531190.0,179180.0,-0.111503,51.496293,1,2,1,1,2005-06-05,1,02:45:00,9,E09000022,3,23,6,30,6,2,3,3203,0,5,4,1,1,0,0,1,1,E01003014
525660.0,176550.0,-0.192059,51.473912,1,1,2,1,2005-06-01,4,18:59:00,11,E09000013,3,217,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01001925
530550.0,170650.0,-0.123864,51.419783,1,2,2,1,2005-05-29,1,22:18:00,9,E09000022,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003144
510930.0,173930.0,-0.40488,51.45344,1,2,2,2,2005-05-30,2,14:13:00,25,E09000018,3,244,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002594
515030.0,176260.0,-0.34514,51.473565,1,1,2,2,2005-06-08,4,16:11:00,25,E09000018,3,315,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002643
522350.0,168290.0,-0.242546,51.4004,1,2,2,1,2005-06-13,2,08:11:00,22,E09000024,3,3,3,40,5,4,4,282,0,0,1,1,1,0,0,1,1,E01003470
530130.0,177640.0,-0.127331,51.482698,1,1,1,1,2005-06-15,4,16:45:00,9,E09000022,3,3036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004562
513630.0,172300.0,-0.36656,51.438254,1,1,2,2,2005-06-22,4,11:45:00,24,E09000027,3,305,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003903
514350.0,175890.0,-0.355046,51.470377,1,1,2,1,2005-06-21,3,10:20:00,25,E09000018,3,315,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01002642
511120.0,173310.0,-0.402341,51.44783,1,2,1,1,2005-06-20,2,14:30:00,25,E09000018,3,312,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002611
531460.0,175540.0,-0.108969,51.463518,1,2,2,4,2005-06-19,1,07:01:00,9,E09000022,5,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01003051
527410.0,173240.0,-0.168066,51.443773,1,2,1,1,2005-06-15,4,09:57:00,10,E09000032,4,229,6,30,6,2,3,214,0,5,1,2,2,0,0,1,1,E01004625
530100.0,175910.0,-0.1284,51.467157,1,2,2,1,2005-06-12,1,04:15:00,9,E09000022,3,3,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01003090
530500.0,175080.0,-0.12295,51.459606,1,2,1,1,2005-06-23,5,03:25:00,9,E09000022,3,2217,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,1,E01003058
524400.0,178710.0,-0.209431,51.493602,1,2,3,2,2005-06-23,5,15:45:00,11,E09000013,4,317,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01001866
528950.0,163650.0,-0.149402,51.357239,1,2,2,1,2005-06-27,2,19:45:00,21,E09000029,3,237,6,30,6,2,4,271,0,5,1,1,1,0,0,1,1,E01004177
523480.0,179210.0,-0.222502,51.498298,1,2,3,2,2005-07-05,3,09:07:00,11,E09000013,3,219,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001856
527360.0,175430.0,-0.167997,51.463466,1,1,2,1,2005-04-03,1,15:36:00,10,E09000032,3,3036,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004551
530120.0,173670.0,-0.128935,51.447022,1,1,1,1,2005-04-20,4,17:10:00,9,E09000022,3,205,3,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01003162
530190.0,172180.0,-0.128476,51.433615,1,1,2,1,2005-06-23,5,07:20:00,9,E09000022,3,23,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003117
522290.0,178810.0,-0.239776,51.494961,1,1,1,1,2005-06-30,5,17:05:00,11,E09000013,6,0,6,30,8,4,6,0,0,0,1,8,2,0,0,1,1,E01001930
511290.0,171920.0,-0.400332,51.435303,1,2,2,1,2005-06-29,4,15:30:00,25,E09000018,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002617
525860.0,175740.0,-0.189469,51.466588,1,2,3,2,2005-07-02,7,16:15:00,11,E09000013,3,217,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01001938
529510.0,165050.0,-0.140854,51.369693,1,1,1,1,2005-07-03,1,07:24:00,21,E09000029,3,232,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004076
525540.0,174660.0,-0.194456,51.456952,1,1,1,1,2005-07-07,5,09:59:00,10,E09000032,3,218,6,30,3,4,3,3,0,0,1,1,1,0,0,1,1,E01004600
523240.0,169040.0,-0.229498,51.406948,1,2,2,1,2005-07-07,5,10:30:00,22,E09000024,4,279,6,30,6,2,3,298,0,5,1,1,1,0,0,1,1,E01003471
517620.0,167850.0,-0.310656,51.397445,1,1,2,4,2005-07-18,2,13:16:00,23,E09000021,3,307,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002967
530260.0,175070.0,-0.126407,51.459572,1,2,1,1,2005-07-09,7,02:10:00,9,E09000022,3,2217,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003019
518250.0,177730.0,-0.298307,51.486113,1,2,1,1,2005-07-12,3,16:00:00,25,E09000018,3,315,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002568
523950.0,175040.0,-0.217197,51.460718,1,2,2,1,2005-07-08,6,16:46:00,10,E09000032,3,205,6,30,6,2,3,219,0,5,1,1,1,0,0,1,1,E01004506
526920.0,168900.0,-0.176667,51.404879,1,2,2,3,2005-08-01,2,20:06:00,22,E09000024,5,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01003373
528350.0,174080.0,-0.154243,51.45111,1,2,1,1,2005-07-29,6,02:03:00,10,E09000032,4,237,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004477
513090.0,176680.0,-0.372927,51.47773,1,1,2,1,2005-08-02,3,13:05:00,25,E09000018,3,3063,3,40,6,2,3,4,0,5,1,1,1,0,0,1,1,E01002621
521840.0,180100.0,-0.24581,51.506652,1,1,2,2,2005-07-31,1,07:20:00,27,E09000009,3,4020,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01001861
523370.0,169460.0,-0.227484,51.410694,1,1,2,3,2005-07-31,1,02:00:00,22,E09000024,4,235,6,30,9,4,3,238,0,0,4,1,1,0,0,1,1,E01003446
533160.0,171610.0,-0.085989,51.427803,1,2,1,1,2005-07-23,7,18:40:00,8,E09000028,3,2199,6,30,3,4,3,2199,0,0,1,1,1,0,0,1,1,E01003946
527260.0,170020.0,-0.171379,51.414868,1,2,2,1,2005-07-24,1,01:15:00,22,E09000024,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01003406
531710.0,173060.0,-0.106295,51.441173,1,1,1,1,2005-08-11,5,10:19:00,9,E09000022,3,215,6,30,6,2,3,205,0,5,1,1,1,0,0,1,1,E01003164
522610.0,165750.0,-0.239687,51.377515,1,2,1,1,2005-08-06,7,08:07:00,21,E09000029,3,2043,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004195
522520.0,177240.0,-0.237008,51.480801,1,2,2,2,2005-08-08,2,07:40:00,24,E09000027,3,306,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01003800
516590.0,178650.0,-0.3219,51.494726,1,2,1,1,2005-08-04,5,15:29:00,25,E09000018,3,3002,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002563
510300.0,175090.0,-0.413582,51.463989,1,2,2,3,2005-08-14,1,14:56:00,25,E09000018,3,312,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002592
518780.0,164080.0,-0.295249,51.363319,1,2,2,1,2005-08-11,5,08:20:00,23,E09000021,5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002947
530310.0,177450.0,-0.124811,51.480949,1,2,1,2,2005-08-09,3,07:42:00,9,E09000022,3,203,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01003103
520820.0,178480.0,-0.261054,51.492311,1,2,1,1,2005-08-13,7,03:35:00,25,E09000018,3,315,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,E01002693
529170.0,174230.0,-0.142394,51.452272,1,2,2,1,2005-08-16,3,23:10:00,9,E09000022,3,205,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01003031
532450.0,160760.0,-0.100238,51.330462,1,2,1,1,2005-08-18,5,16:12:00,20,E09000008,3,2022,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01001104
528910.0,177090.0,-0.145092,51.478034,1,2,1,1,2005-07-15,6,22:45:00,10,E09000032,3,3205,6,30,0,-1,-1,0,0,0,4,1,1,4,2,1,1,E01004561
513060.0,169560.0,-0.375631,51.413741,1,2,2,3,2005-08-19,6,13:52:00,24,E09000027,3,308,6,40,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01003826
510820.0,173260.0,-0.406672,51.447439,1,1,3,3,2005-09-01,5,01:26:00,25,E09000018,4,3377,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002612
522890.0,180280.0,-0.230625,51.508043,1,1,1,1,2005-08-30,3,12:52:00,11,E09000013,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01001945
519010.0,169480.0,-0.290139,51.411805,1,2,1,1,2005-08-26,6,20:24:00,23,E09000021,3,308,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002972
513860.0,174550.0,-0.362529,51.458431,1,2,2,1,2005-08-30,3,21:13:00,25,E09000018,4,361,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002657
521970.0,178960.0,-0.244331,51.496378,1,2,1,1,2005-08-23,3,10:43:00,11,E09000013,3,402,6,30,0,-1,-1,0,0,0,1,1,1,4,0,1,1,E01001930
528670.0,173260.0,-0.149939,51.443668,1,2,2,1,2005-09-01,5,07:57:00,10,E09000032,4,242,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004474
526980.0,170730.0,-0.17515,51.421312,1,2,2,2,2005-09-03,7,10:04:00,22,E09000024,3,24,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003370
532330.0,173260.0,-0.097305,51.442826,1,2,2,2,2005-09-02,6,21:30:00,9,E09000022,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003170
528580.0,173430.0,-0.151171,51.445217,1,2,1,1,2005-09-08,5,14:18:00,10,E09000032,3,24,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004474
525070.0,177470.0,-0.200224,51.482311,1,2,2,2,2005-09-10,7,04:20:00,11,E09000013,4,317,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01001881
515590.0,171730.0,-0.33856,51.432735,1,2,1,1,2005-09-13,3,17:09:00,24,E09000027,3,309,6,30,3,4,4,360,0,0,1,1,1,0,0,1,1,E01003890
530270.0,168330.0,-0.12874,51.398997,1,2,1,1,2005-09-16,6,18:32:00,22,E09000024,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003431
522150.0,166140.0,-0.246159,51.38112,1,2,2,1,2005-09-16,6,08:42:00,23,E09000021,3,2043,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01002978
526400.0,174790.0,-0.182038,51.45793,1,2,2,4,2005-09-24,7,16:50:00,10,E09000032,3,214,6,30,6,2,3,3,0,5,1,1,1,0,0,1,1,E01004627
530410.0,173240.0,-0.124923,51.443091,1,2,3,1,2005-09-07,4,22:23:00,9,E09000022,3,23,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003137
516510.0,176840.0,-0.323649,51.478475,1,2,2,3,2005-09-16,6,20:01:00,25,E09000018,3,310,6,30,6,2,3,315,0,5,4,1,1,0,0,1,1,E01002682
511690.0,171630.0,-0.394671,51.432618,1,2,1,1,2005-09-22,5,08:03:00,25,E09000018,3,316,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002608
513390.0,177260.0,-0.368423,51.482883,1,2,1,2,2005-09-29,5,01:30:00,25,E09000018,3,3005,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01002628
522270.0,173850.0,-0.241778,51.450388,1,2,3,2,2005-09-26,2,15:00:00,10,E09000032,3,306,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004569
523160.0,179640.0,-0.22696,51.502232,1,1,1,1,2005-09-30,6,02:05:00,11,E09000013,3,402,6,30,3,4,6,0,0,0,4,1,1,4,0,1,1,E01001896
530500.0,175890.0,-0.122652,51.466886,1,2,1,1,2005-09-29,5,01:07:00,9,E09000022,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01003096
519570.0,168910.0,-0.282282,51.406565,1,2,1,1,2005-09-30,6,21:10:00,23,E09000021,3,2043,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01002970
523110.0,170060.0,-0.231012,51.416143,1,2,2,1,2005-10-07,6,07:10:00,22,E09000024,4,281,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01003444
529200.0,177290.0,-0.140845,51.479765,1,1,2,1,2005-10-07,6,18:03:00,10,E09000032,3,3205,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004561
531110.0,175300.0,-0.114094,51.461442,1,2,1,1,2005-10-08,7,10:42:00,9,E09000022,3,2217,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01003047
520400.0,175360.0,-0.268163,51.464359,1,2,1,1,2005-10-04,3,18:25:00,24,E09000027,3,205,6,30,0,-1,-1,0,0,1,7,1,1,0,0,1,1,E01003807
530490.0,178020.0,-0.122009,51.48603,1,1,1,1,2005-10-07,6,18:05:00,9,E09000022,3,203,2,30,3,2,3,3204,0,5,1,1,1,0,0,1,1,E01003102
521460.0,177870.0,-0.252049,51.486692,1,2,1,1,2005-09-29,5,15:00:00,25,E09000018,3,4,1,30,1,2,3,316,0,5,1,1,1,0,0,1,1,E01002569
526020.0,166460.0,-0.190465,51.38315,1,1,1,1,2005-06-28,3,10:55:00,21,E09000029,4,2230,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004123
516060.0,177320.0,-0.329968,51.482881,1,1,1,1,2005-10-12,4,22:53:00,25,E09000018,3,4,3,40,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01002679
531810.0,174380.0,-0.104366,51.453012,1,2,2,1,2005-09-06,3,12:00:00,9,E09000022,6,0,6,30,3,4,3,2214,0,0,1,1,1,0,0,1,1,E01003074
